BODY: Zombie_Berserker facing 0 frame 0: x 43, y 80
BODY: Bulky_Male_Provocateur facing 2 frame 0: x 47, y 81
BODY: Bulky_Male_Provocateur facing 2 frame 1: x 47, y 81
BODY: Bulky_Male_Provocateur facing 2 frame 2: x 47, y 81
BODY: Bulky_Male_Provocateur facing 2 frame 3: x 47, y 81
BODY: Bulky_Male_Provocateur facing 3 frame 0: x 48, y 79
BODY: Bulky_Male_Provocateur facing 3 frame 1: x 48, y 79
BODY: Bulky_Male_Provocateur facing 3 frame 2: x 48, y 79
BODY: Bulky_Male_Provocateur facing 3 frame 3: x 48, y 79
EXPLODE: Bulky_Male_Provocateur facing 0 frame 0: x 43, y 1
EXPLODE: Bulky_Male_Provocateur facing 0 frame 1: x 45, y 20
EXPLODE: Bulky_Male_Provocateur facing 0 frame 2: x 47, y 33
EXPLODE: Bulky_Male_Provocateur facing 0 frame 3: x 49, y 36
EXPLODE: Bulky_Male_Provocateur facing 0 frame 4: x 51, y 25
EXPLODE: Bulky_Male_Provocateur facing 0 frame 5: x 49, y 0
EXPLODE: Bulky_Male_Provocateur facing 0 frame 6: x 47, y -25
EXPLODE: Bulky_Male_Provocateur facing 0 frame 7: x 45, y -50
EXPLODE: Bulky_Male_Provocateur facing 0 frame 8: x 43, y -75
EXPLODE: Bulky_Male_Provocateur facing 0 frame 9: x 47, y -94
EXPLODE: Bulky_Male_Provocateur facing 0 frame 10: x 47, y -94
EXPLODE: Bulky_Male_Provocateur facing 0 frame 11: x 47, y -94
EXPLODE: Bulky_Male_Provocateur facing 1 frame 0: x 42, y 4
EXPLODE: Bulky_Male_Provocateur facing 1 frame 1: x 44, y 23
EXPLODE: Bulky_Male_Provocateur facing 1 frame 2: x 46, y 36
EXPLODE: Bulky_Male_Provocateur facing 1 frame 3: x 48, y 38
EXPLODE: Bulky_Male_Provocateur facing 1 frame 4: x 50, y 27
EXPLODE: Bulky_Male_Provocateur facing 1 frame 5: x 48, y 2
EXPLODE: Bulky_Male_Provocateur facing 1 frame 6: x 46, y -23
EXPLODE: Bulky_Male_Provocateur facing 1 frame 7: x 44, y -48
EXPLODE: Bulky_Male_Provocateur facing 1 frame 8: x 42, y -73
EXPLODE: Bulky_Male_Provocateur facing 1 frame 9: x 46, y -92
EXPLODE: Bulky_Male_Provocateur facing 1 frame 10: x 46, y -92
EXPLODE: Bulky_Male_Provocateur facing 1 frame 11: x 46, y -92
EXPLODE: Bulky_Male_Provocateur facing 2 frame 0: x 47, y 4
EXPLODE: Bulky_Male_Provocateur facing 2 frame 1: x 49, y 23
EXPLODE: Bulky_Male_Provocateur facing 2 frame 2: x 51, y 36
EXPLODE: Bulky_Male_Provocateur facing 2 frame 3: x 53, y 39
EXPLODE: Bulky_Male_Provocateur facing 2 frame 4: x 55, y 28
EXPLODE: Bulky_Male_Provocateur facing 2 frame 5: x 53, y 3
EXPLODE: Bulky_Male_Provocateur facing 2 frame 6: x 51, y -22
EXPLODE: Bulky_Male_Provocateur facing 2 frame 7: x 49, y -47
EXPLODE: Bulky_Male_Provocateur facing 2 frame 8: x 47, y -72
EXPLODE: Bulky_Male_Provocateur facing 2 frame 9: x 51, y -91
EXPLODE: Bulky_Male_Provocateur facing 2 frame 10: x 51, y -91
EXPLODE: Bulky_Male_Provocateur facing 2 frame 11: x 51, y -91
EXPLODE: Bulky_Male_Provocateur facing 3 frame 0: x 48, y 2
EXPLODE: Bulky_Male_Provocateur facing 3 frame 1: x 50, y 21
EXPLODE: Bulky_Male_Provocateur facing 3 frame 2: x 52, y 34
EXPLODE: Bulky_Male_Provocateur facing 3 frame 3: x 54, y 36
EXPLODE: Bulky_Male_Provocateur facing 3 frame 4: x 56, y 25
EXPLODE: Bulky_Male_Provocateur facing 3 frame 5: x 54, y 0
EXPLODE: Bulky_Male_Provocateur facing 3 frame 6: x 52, y -25
EXPLODE: Bulky_Male_Provocateur facing 3 frame 7: x 50, y -50
EXPLODE: Bulky_Male_Provocateur facing 3 frame 8: x 48, y -75
EXPLODE: Bulky_Male_Provocateur facing 3 frame 9: x 52, y -94
EXPLODE: Bulky_Male_Provocateur facing 3 frame 10: x 52, y -94
EXPLODE: Bulky_Male_Provocateur facing 3 frame 11: x 52, y -94
BODY: Bulky_Male_Noble facing 0 frame 0: x 43, y 78
BODY: Bulky_Male_Noble facing 0 frame 1: x 43, y 78
BODY: Bulky_Male_Noble facing 0 frame 2: x 43, y 78
BODY: Bulky_Male_Noble facing 0 frame 3: x 43, y 78
BODY: Bulky_Male_Noble facing 1 frame 0: x 42, y 81
BODY: Bulky_Male_Noble facing 1 frame 1: x 42, y 81
BODY: Bulky_Male_Noble facing 1 frame 2: x 42, y 81
BODY: Bulky_Male_Noble facing 1 frame 3: x 42, y 81
BODY: Bulky_Male_Noble facing 2 frame 0: x 47, y 81
BODY: Bulky_Male_Noble facing 2 frame 1: x 47, y 81
BODY: Bulky_Male_Noble facing 2 frame 2: x 47, y 81
BODY: Bulky_Male_Noble facing 2 frame 3: x 47, y 81
BODY: Bulky_Male_Noble facing 3 frame 0: x 48, y 79
BODY: Bulky_Male_Noble facing 3 frame 1: x 48, y 79
BODY: Bulky_Male_Noble facing 3 frame 2: x 48, y 79
BODY: Bulky_Male_Noble facing 3 frame 3: x 48, y 79
EXPLODE: Bulky_Male_Noble facing 0 frame 0: x 43, y 1
EXPLODE: Bulky_Male_Noble facing 0 frame 1: x 45, y 20
EXPLODE: Bulky_Male_Noble facing 0 frame 2: x 47, y 33
EXPLODE: Bulky_Male_Noble facing 0 frame 3: x 49, y 36
EXPLODE: Bulky_Male_Noble facing 0 frame 4: x 51, y 25
EXPLODE: Bulky_Male_Noble facing 0 frame 5: x 49, y 0
EXPLODE: Bulky_Male_Noble facing 0 frame 6: x 47, y -25
EXPLODE: Bulky_Male_Noble facing 0 frame 7: x 45, y -50
EXPLODE: Bulky_Male_Noble facing 0 frame 8: x 43, y -75
EXPLODE: Bulky_Male_Noble facing 0 frame 9: x 47, y -94
EXPLODE: Bulky_Male_Noble facing 0 frame 10: x 47, y -94
EXPLODE: Bulky_Male_Noble facing 0 frame 11: x 47, y -94
EXPLODE: Bulky_Male_Noble facing 1 frame 0: x 42, y 4
EXPLODE: Bulky_Male_Noble facing 1 frame 1: x 44, y 23
EXPLODE: Bulky_Male_Noble facing 1 frame 2: x 46, y 36
EXPLODE: Bulky_Male_Noble facing 1 frame 3: x 48, y 38
EXPLODE: Bulky_Male_Noble facing 1 frame 4: x 50, y 27
EXPLODE: Bulky_Male_Noble facing 1 frame 5: x 48, y 2
EXPLODE: Bulky_Male_Noble facing 1 frame 6: x 46, y -23
EXPLODE: Bulky_Male_Noble facing 1 frame 7: x 44, y -48
EXPLODE: Bulky_Male_Noble facing 1 frame 8: x 42, y -73
EXPLODE: Bulky_Male_Noble facing 1 frame 9: x 46, y -92
EXPLODE: Bulky_Male_Noble facing 1 frame 10: x 46, y -92
EXPLODE: Bulky_Male_Noble facing 1 frame 11: x 46, y -92
EXPLODE: Bulky_Male_Noble facing 2 frame 0: x 47, y 4
EXPLODE: Bulky_Male_Noble facing 2 frame 1: x 49, y 23
EXPLODE: Bulky_Male_Noble facing 2 frame 2: x 51, y 36
EXPLODE: Bulky_Male_Noble facing 2 frame 3: x 53, y 39
EXPLODE: Bulky_Male_Noble facing 2 frame 4: x 55, y 28
EXPLODE: Bulky_Male_Noble facing 2 frame 5: x 53, y 3
EXPLODE: Bulky_Male_Noble facing 2 frame 6: x 51, y -22
EXPLODE: Bulky_Male_Noble facing 2 frame 7: x 49, y -47
EXPLODE: Bulky_Male_Noble facing 2 frame 8: x 47, y -72
EXPLODE: Bulky_Male_Noble facing 2 frame 9: x 51, y -91
EXPLODE: Bulky_Male_Noble facing 2 frame 10: x 51, y -91
EXPLODE: Bulky_Male_Noble facing 2 frame 11: x 51, y -91
EXPLODE: Bulky_Male_Noble facing 3 frame 0: x 48, y 2
EXPLODE: Bulky_Male_Noble facing 3 frame 1: x 50, y 21
EXPLODE: Bulky_Male_Noble facing 3 frame 2: x 52, y 34
EXPLODE: Bulky_Male_Noble facing 3 frame 3: x 54, y 36
EXPLODE: Bulky_Male_Noble facing 3 frame 4: x 56, y 25
EXPLODE: Bulky_Male_Noble facing 3 frame 5: x 54, y 0
EXPLODE: Bulky_Male_Noble facing 3 frame 6: x 52, y -25
EXPLODE: Bulky_Male_Noble facing 3 frame 7: x 50, y -50
EXPLODE: Bulky_Male_Noble facing 3 frame 8: x 48, y -75
EXPLODE: Bulky_Male_Noble facing 3 frame 9: x 52, y -94
EXPLODE: Bulky_Male_Noble facing 3 frame 10: x 52, y -94
EXPLODE: Bulky_Male_Noble facing 3 frame 11: x 52, y -94
BODY: Bulky_Male_Woodsman facing 0 frame 0: x 43, y 78
BODY: Bulky_Male_Woodsman facing 0 frame 1: x 43, y 78
BODY: Bulky_Male_Woodsman facing 0 frame 2: x 43, y 78
BODY: Bulky_Male_Woodsman facing 0 frame 3: x 43, y 78
BODY: Bulky_Male_Woodsman facing 1 frame 0: x 42, y 81
BODY: Bulky_Male_Woodsman facing 1 frame 1: x 42, y 81
BODY: Bulky_Male_Woodsman facing 1 frame 2: x 42, y 81
BODY: Bulky_Male_Woodsman facing 1 frame 3: x 42, y 81
BODY: Bulky_Male_Woodsman facing 2 frame 0: x 47, y 81
BODY: Bulky_Male_Woodsman facing 2 frame 1: x 47, y 81
BODY: Bulky_Male_Woodsman facing 2 frame 2: x 47, y 81
BODY: Bulky_Male_Woodsman facing 2 frame 3: x 47, y 81
BODY: Bulky_Male_Woodsman facing 3 frame 0: x 48, y 79
BODY: Bulky_Male_Woodsman facing 3 frame 1: x 48, y 79
BODY: Bulky_Male_Woodsman facing 3 frame 2: x 48, y 79
BODY: Bulky_Male_Woodsman facing 3 frame 3: x 48, y 79
EXPLODE: Bulky_Male_Woodsman facing 0 frame 0: x 43, y 1
EXPLODE: Bulky_Male_Woodsman facing 0 frame 1: x 45, y 20
EXPLODE: Bulky_Male_Woodsman facing 0 frame 2: x 47, y 33
EXPLODE: Bulky_Male_Woodsman facing 0 frame 3: x 49, y 36
EXPLODE: Bulky_Male_Woodsman facing 0 frame 4: x 51, y 25
EXPLODE: Bulky_Male_Woodsman facing 0 frame 5: x 49, y 0
EXPLODE: Bulky_Male_Woodsman facing 0 frame 6: x 47, y -25
EXPLODE: Bulky_Male_Woodsman facing 0 frame 7: x 45, y -50
EXPLODE: Bulky_Male_Woodsman facing 0 frame 8: x 43, y -75
EXPLODE: Bulky_Male_Woodsman facing 0 frame 9: x 47, y -94
EXPLODE: Bulky_Male_Woodsman facing 0 frame 10: x 47, y -94
EXPLODE: Bulky_Male_Woodsman facing 0 frame 11: x 47, y -94
EXPLODE: Bulky_Male_Woodsman facing 1 frame 0: x 42, y 4
EXPLODE: Bulky_Male_Woodsman facing 1 frame 1: x 44, y 23
EXPLODE: Bulky_Male_Woodsman facing 1 frame 2: x 46, y 36
EXPLODE: Bulky_Male_Woodsman facing 1 frame 3: x 48, y 38
EXPLODE: Bulky_Male_Woodsman facing 1 frame 4: x 50, y 27
EXPLODE: Bulky_Male_Woodsman facing 1 frame 5: x 48, y 2
EXPLODE: Bulky_Male_Woodsman facing 1 frame 6: x 46, y -23
EXPLODE: Bulky_Male_Woodsman facing 1 frame 7: x 44, y -48
EXPLODE: Bulky_Male_Woodsman facing 1 frame 8: x 42, y -73
EXPLODE: Bulky_Male_Woodsman facing 1 frame 9: x 46, y -92
EXPLODE: Bulky_Male_Woodsman facing 1 frame 10: x 46, y -92
EXPLODE: Bulky_Male_Woodsman facing 1 frame 11: x 46, y -92
EXPLODE: Bulky_Male_Woodsman facing 2 frame 0: x 47, y 4
EXPLODE: Bulky_Male_Woodsman facing 2 frame 1: x 49, y 23
EXPLODE: Bulky_Male_Woodsman facing 2 frame 2: x 51, y 36
EXPLODE: Bulky_Male_Woodsman facing 2 frame 3: x 53, y 39
EXPLODE: Bulky_Male_Woodsman facing 2 frame 4: x 55, y 28
EXPLODE: Bulky_Male_Woodsman facing 2 frame 5: x 53, y 3
EXPLODE: Bulky_Male_Woodsman facing 2 frame 6: x 51, y -22
EXPLODE: Bulky_Male_Woodsman facing 2 frame 7: x 49, y -47
EXPLODE: Bulky_Male_Woodsman facing 2 frame 8: x 47, y -72
EXPLODE: Bulky_Male_Woodsman facing 2 frame 9: x 51, y -91
EXPLODE: Bulky_Male_Woodsman facing 2 frame 10: x 51, y -91
EXPLODE: Bulky_Male_Woodsman facing 2 frame 11: x 51, y -91
EXPLODE: Bulky_Male_Woodsman facing 3 frame 0: x 48, y 2
EXPLODE: Bulky_Male_Woodsman facing 3 frame 1: x 50, y 21
EXPLODE: Bulky_Male_Woodsman facing 3 frame 2: x 52, y 34
EXPLODE: Bulky_Male_Woodsman facing 3 frame 3: x 54, y 36
EXPLODE: Bulky_Male_Woodsman facing 3 frame 4: x 56, y 25
EXPLODE: Bulky_Male_Woodsman facing 3 frame 5: x 54, y 0
EXPLODE: Bulky_Male_Woodsman facing 3 frame 6: x 52, y -25
EXPLODE: Bulky_Male_Woodsman facing 3 frame 7: x 50, y -50
EXPLODE: Bulky_Male_Woodsman facing 3 frame 8: x 48, y -75
EXPLODE: Bulky_Male_Woodsman facing 3 frame 9: x 52, y -94
EXPLODE: Bulky_Male_Woodsman facing 3 frame 10: x 52, y -94
EXPLODE: Bulky_Male_Woodsman facing 3 frame 11: x 52, y -94
BODY: Bulky_Male_Sheriff facing 0 frame 0: x 43, y 78
BODY: Bulky_Male_Sheriff facing 0 frame 1: x 43, y 78
BODY: Bulky_Male_Sheriff facing 0 frame 2: x 43, y 78
BODY: Bulky_Male_Sheriff facing 0 frame 3: x 43, y 78
BODY: Bulky_Male_Sheriff facing 1 frame 0: x 42, y 81
BODY: Bulky_Male_Sheriff facing 1 frame 1: x 42, y 81
BODY: Bulky_Male_Sheriff facing 1 frame 2: x 42, y 81
BODY: Bulky_Male_Sheriff facing 1 frame 3: x 42, y 81
BODY: Bulky_Male_Sheriff facing 2 frame 0: x 47, y 81
BODY: Bulky_Male_Sheriff facing 2 frame 1: x 47, y 81
BODY: Bulky_Male_Sheriff facing 2 frame 2: x 47, y 81
BODY: Bulky_Male_Sheriff facing 2 frame 3: x 47, y 81
BODY: Bulky_Male_Sheriff facing 3 frame 0: x 48, y 79
BODY: Bulky_Male_Sheriff facing 3 frame 1: x 48, y 79
BODY: Bulky_Male_Sheriff facing 3 frame 2: x 48, y 79
BODY: Bulky_Male_Sheriff facing 3 frame 3: x 48, y 79
EXPLODE: Bulky_Male_Sheriff facing 0 frame 0: x 43, y 1
EXPLODE: Bulky_Male_Sheriff facing 0 frame 1: x 45, y 20
EXPLODE: Bulky_Male_Sheriff facing 0 frame 2: x 47, y 33
EXPLODE: Bulky_Male_Sheriff facing 0 frame 3: x 49, y 36
EXPLODE: Bulky_Male_Sheriff facing 0 frame 4: x 51, y 25
EXPLODE: Bulky_Male_Sheriff facing 0 frame 5: x 49, y 0
EXPLODE: Bulky_Male_Sheriff facing 0 frame 6: x 47, y -25
EXPLODE: Bulky_Male_Sheriff facing 0 frame 7: x 45, y -50
EXPLODE: Bulky_Male_Sheriff facing 0 frame 8: x 43, y -75
EXPLODE: Bulky_Male_Sheriff facing 0 frame 9: x 47, y -94
EXPLODE: Bulky_Male_Sheriff facing 0 frame 10: x 47, y -94
EXPLODE: Bulky_Male_Sheriff facing 0 frame 11: x 47, y -94
EXPLODE: Bulky_Male_Sheriff facing 1 frame 0: x 42, y 4
EXPLODE: Bulky_Male_Sheriff facing 1 frame 1: x 44, y 23
EXPLODE: Bulky_Male_Sheriff facing 1 frame 2: x 46, y 36
EXPLODE: Bulky_Male_Sheriff facing 1 frame 3: x 48, y 38
EXPLODE: Bulky_Male_Sheriff facing 1 frame 4: x 50, y 27
EXPLODE: Bulky_Male_Sheriff facing 1 frame 5: x 48, y 2
EXPLODE: Bulky_Male_Sheriff facing 1 frame 6: x 46, y -23
EXPLODE: Bulky_Male_Sheriff facing 1 frame 7: x 44, y -48
EXPLODE: Bulky_Male_Sheriff facing 1 frame 8: x 42, y -73
EXPLODE: Bulky_Male_Sheriff facing 1 frame 9: x 46, y -92
EXPLODE: Bulky_Male_Sheriff facing 1 frame 10: x 46, y -92
EXPLODE: Bulky_Male_Sheriff facing 1 frame 11: x 46, y -92
EXPLODE: Bulky_Male_Sheriff facing 2 frame 0: x 47, y 4
EXPLODE: Bulky_Male_Sheriff facing 2 frame 1: x 49, y 23
EXPLODE: Bulky_Male_Sheriff facing 2 frame 2: x 51, y 36
EXPLODE: Bulky_Male_Sheriff facing 2 frame 3: x 53, y 39
EXPLODE: Bulky_Male_Sheriff facing 2 frame 4: x 55, y 28
EXPLODE: Bulky_Male_Sheriff facing 2 frame 5: x 53, y 3
EXPLODE: Bulky_Male_Sheriff facing 2 frame 6: x 51, y -22
EXPLODE: Bulky_Male_Sheriff facing 2 frame 7: x 49, y -47
EXPLODE: Bulky_Male_Sheriff facing 2 frame 8: x 47, y -72
EXPLODE: Bulky_Male_Sheriff facing 2 frame 9: x 51, y -91
EXPLODE: Bulky_Male_Sheriff facing 2 frame 10: x 51, y -91
EXPLODE: Bulky_Male_Sheriff facing 2 frame 11: x 51, y -91
EXPLODE: Bulky_Male_Sheriff facing 3 frame 0: x 48, y 2
EXPLODE: Bulky_Male_Sheriff facing 3 frame 1: x 50, y 21
EXPLODE: Bulky_Male_Sheriff facing 3 frame 2: x 52, y 34
EXPLODE: Bulky_Male_Sheriff facing 3 frame 3: x 54, y 36
EXPLODE: Bulky_Male_Sheriff facing 3 frame 4: x 56, y 25
EXPLODE: Bulky_Male_Sheriff facing 3 frame 5: x 54, y 0
EXPLODE: Bulky_Male_Sheriff facing 3 frame 6: x 52, y -25
EXPLODE: Bulky_Male_Sheriff facing 3 frame 7: x 50, y -50
EXPLODE: Bulky_Male_Sheriff facing 3 frame 8: x 48, y -75
EXPLODE: Bulky_Male_Sheriff facing 3 frame 9: x 52, y -94
EXPLODE: Bulky_Male_Sheriff facing 3 frame 10: x 52, y -94
EXPLODE: Bulky_Male_Sheriff facing 3 frame 11: x 52, y -94
BODY: Bulky_Male_Thief facing 0 frame 0: x 43, y 78
BODY: Bulky_Male_Thief facing 0 frame 1: x 43, y 78
BODY: Bulky_Male_Thief facing 0 frame 2: x 43, y 78
BODY: Bulky_Male_Thief facing 0 frame 3: x 43, y 78
BODY: Bulky_Male_Thief facing 1 frame 0: x 42, y 81
BODY: Bulky_Male_Thief facing 1 frame 1: x 42, y 81
BODY: Bulky_Male_Thief facing 1 frame 2: x 42, y 81
BODY: Bulky_Male_Thief facing 1 frame 3: x 42, y 81
BODY: Bulky_Male_Thief facing 2 frame 0: x 47, y 81
BODY: Bulky_Male_Thief facing 2 frame 1: x 47, y 81
BODY: Bulky_Male_Thief facing 2 frame 2: x 47, y 81
BODY: Bulky_Male_Thief facing 2 frame 3: x 47, y 81
BODY: Bulky_Male_Thief facing 3 frame 0: x 48, y 79
BODY: Bulky_Male_Thief facing 3 frame 1: x 48, y 79
BODY: Bulky_Male_Thief facing 3 frame 2: x 48, y 79
BODY: Bulky_Male_Thief facing 3 frame 3: x 48, y 79
EXPLODE: Bulky_Male_Thief facing 0 frame 0: x 43, y 1
EXPLODE: Bulky_Male_Thief facing 0 frame 1: x 45, y 20
EXPLODE: Bulky_Male_Thief facing 0 frame 2: x 47, y 33
EXPLODE: Bulky_Male_Thief facing 0 frame 3: x 49, y 36
EXPLODE: Bulky_Male_Thief facing 0 frame 4: x 51, y 25
EXPLODE: Bulky_Male_Thief facing 0 frame 5: x 49, y 0
EXPLODE: Bulky_Male_Thief facing 0 frame 6: x 47, y -25
EXPLODE: Bulky_Male_Thief facing 0 frame 7: x 45, y -50
EXPLODE: Bulky_Male_Thief facing 0 frame 8: x 43, y -75
EXPLODE: Bulky_Male_Thief facing 0 frame 9: x 47, y -94
EXPLODE: Bulky_Male_Thief facing 0 frame 10: x 47, y -94
EXPLODE: Bulky_Male_Thief facing 0 frame 11: x 47, y -94
EXPLODE: Bulky_Male_Thief facing 1 frame 0: x 42, y 4
EXPLODE: Bulky_Male_Thief facing 1 frame 1: x 44, y 23
EXPLODE: Bulky_Male_Thief facing 1 frame 2: x 46, y 36
EXPLODE: Bulky_Male_Thief facing 1 frame 3: x 48, y 38
EXPLODE: Bulky_Male_Thief facing 1 frame 4: x 50, y 27
EXPLODE: Bulky_Male_Thief facing 1 frame 5: x 48, y 2
EXPLODE: Bulky_Male_Thief facing 1 frame 6: x 46, y -23
EXPLODE: Bulky_Male_Thief facing 1 frame 7: x 44, y -48
EXPLODE: Bulky_Male_Thief facing 1 frame 8: x 42, y -73
EXPLODE: Bulky_Male_Thief facing 1 frame 9: x 46, y -92
EXPLODE: Bulky_Male_Thief facing 1 frame 10: x 46, y -92
EXPLODE: Bulky_Male_Thief facing 1 frame 11: x 46, y -92
EXPLODE: Bulky_Male_Thief facing 2 frame 0: x 47, y 4
EXPLODE: Bulky_Male_Thief facing 2 frame 1: x 49, y 23
EXPLODE: Bulky_Male_Thief facing 2 frame 2: x 51, y 36
EXPLODE: Bulky_Male_Thief facing 2 frame 3: x 53, y 39
EXPLODE: Bulky_Male_Thief facing 2 frame 4: x 55, y 28
EXPLODE: Bulky_Male_Thief facing 2 frame 5: x 53, y 3
EXPLODE: Bulky_Male_Thief facing 2 frame 6: x 51, y -22
EXPLODE: Bulky_Male_Thief facing 2 frame 7: x 49, y -47
EXPLODE: Bulky_Male_Thief facing 2 frame 8: x 47, y -72
EXPLODE: Bulky_Male_Thief facing 2 frame 9: x 51, y -91
EXPLODE: Bulky_Male_Thief facing 2 frame 10: x 51, y -91
EXPLODE: Bulky_Male_Thief facing 2 frame 11: x 51, y -91
EXPLODE: Bulky_Male_Thief facing 3 frame 0: x 48, y 2
EXPLODE: Bulky_Male_Thief facing 3 frame 1: x 50, y 21
EXPLODE: Bulky_Male_Thief facing 3 frame 2: x 52, y 34
EXPLODE: Bulky_Male_Thief facing 3 frame 3: x 54, y 36
EXPLODE: Bulky_Male_Thief facing 3 frame 4: x 56, y 25
EXPLODE: Bulky_Male_Thief facing 3 frame 5: x 54, y 0
EXPLODE: Bulky_Male_Thief facing 3 frame 6: x 52, y -25
EXPLODE: Bulky_Male_Thief facing 3 frame 7: x 50, y -50
EXPLODE: Bulky_Male_Thief facing 3 frame 8: x 48, y -75
EXPLODE: Bulky_Male_Thief facing 3 frame 9: x 52, y -94
EXPLODE: Bulky_Male_Thief facing 3 frame 10: x 52, y -94
EXPLODE: Bulky_Male_Thief facing 3 frame 11: x 52, y -94
BODY: Bulky_Male_Merchant facing 0 frame 0: x 43, y 78
BODY: Bulky_Male_Merchant facing 0 frame 1: x 43, y 78
BODY: Bulky_Male_Merchant facing 0 frame 2: x 43, y 78
BODY: Bulky_Male_Merchant facing 0 frame 3: x 43, y 78
BODY: Bulky_Male_Merchant facing 1 frame 0: x 42, y 81
BODY: Bulky_Male_Merchant facing 1 frame 1: x 42, y 81
BODY: Bulky_Male_Merchant facing 1 frame 2: x 42, y 81
BODY: Bulky_Male_Merchant facing 1 frame 3: x 42, y 81
BODY: Bulky_Male_Merchant facing 2 frame 0: x 47, y 81
BODY: Bulky_Male_Merchant facing 2 frame 1: x 47, y 81
BODY: Bulky_Male_Merchant facing 2 frame 2: x 47, y 81
BODY: Bulky_Male_Merchant facing 2 frame 3: x 47, y 81
BODY: Bulky_Male_Merchant facing 3 frame 0: x 48, y 79
BODY: Bulky_Male_Merchant facing 3 frame 1: x 48, y 79
BODY: Bulky_Male_Merchant facing 3 frame 2: x 48, y 79
BODY: Bulky_Male_Merchant facing 3 frame 3: x 48, y 79
EXPLODE: Bulky_Male_Merchant facing 0 frame 0: x 43, y 1
EXPLODE: Bulky_Male_Merchant facing 0 frame 1: x 45, y 20
EXPLODE: Bulky_Male_Merchant facing 0 frame 2: x 47, y 33
EXPLODE: Bulky_Male_Merchant facing 0 frame 3: x 49, y 36
EXPLODE: Bulky_Male_Merchant facing 0 frame 4: x 51, y 25
EXPLODE: Bulky_Male_Merchant facing 0 frame 5: x 49, y 0
EXPLODE: Bulky_Male_Merchant facing 0 frame 6: x 47, y -25
EXPLODE: Bulky_Male_Merchant facing 0 frame 7: x 45, y -50
EXPLODE: Bulky_Male_Merchant facing 0 frame 8: x 43, y -75
EXPLODE: Bulky_Male_Merchant facing 0 frame 9: x 47, y -94
EXPLODE: Bulky_Male_Merchant facing 0 frame 10: x 47, y -94
EXPLODE: Bulky_Male_Merchant facing 0 frame 11: x 47, y -94
EXPLODE: Bulky_Male_Merchant facing 1 frame 0: x 42, y 4
EXPLODE: Bulky_Male_Merchant facing 1 frame 1: x 44, y 23
EXPLODE: Bulky_Male_Merchant facing 1 frame 2: x 46, y 36
EXPLODE: Bulky_Male_Merchant facing 1 frame 3: x 48, y 38
EXPLODE: Bulky_Male_Merchant facing 1 frame 4: x 50, y 27
EXPLODE: Bulky_Male_Merchant facing 1 frame 5: x 48, y 2
EXPLODE: Bulky_Male_Merchant facing 1 frame 6: x 46, y -23
EXPLODE: Bulky_Male_Merchant facing 1 frame 7: x 44, y -48
EXPLODE: Bulky_Male_Merchant facing 1 frame 8: x 42, y -73
EXPLODE: Bulky_Male_Merchant facing 1 frame 9: x 46, y -92
EXPLODE: Bulky_Male_Merchant facing 1 frame 10: x 46, y -92
EXPLODE: Bulky_Male_Merchant facing 1 frame 11: x 46, y -92
EXPLODE: Bulky_Male_Merchant facing 2 frame 0: x 47, y 4
EXPLODE: Bulky_Male_Merchant facing 2 frame 1: x 49, y 23
EXPLODE: Bulky_Male_Merchant facing 2 frame 2: x 51, y 36
EXPLODE: Bulky_Male_Merchant facing 2 frame 3: x 53, y 39
EXPLODE: Bulky_Male_Merchant facing 2 frame 4: x 55, y 28
EXPLODE: Bulky_Male_Merchant facing 2 frame 5: x 53, y 3
EXPLODE: Bulky_Male_Merchant facing 2 frame 6: x 51, y -22
EXPLODE: Bulky_Male_Merchant facing 2 frame 7: x 49, y -47
EXPLODE: Bulky_Male_Merchant facing 2 frame 8: x 47, y -72
EXPLODE: Bulky_Male_Merchant facing 2 frame 9: x 51, y -91
EXPLODE: Bulky_Male_Merchant facing 2 frame 10: x 51, y -91
EXPLODE: Bulky_Male_Merchant facing 2 frame 11: x 51, y -91
EXPLODE: Bulky_Male_Merchant facing 3 frame 0: x 48, y 2
EXPLODE: Bulky_Male_Merchant facing 3 frame 1: x 50, y 21
EXPLODE: Bulky_Male_Merchant facing 3 frame 2: x 52, y 34
EXPLODE: Bulky_Male_Merchant facing 3 frame 3: x 54, y 36
EXPLODE: Bulky_Male_Merchant facing 3 frame 4: x 56, y 25
EXPLODE: Bulky_Male_Merchant facing 3 frame 5: x 54, y 0
EXPLODE: Bulky_Male_Merchant facing 3 frame 6: x 52, y -25
EXPLODE: Bulky_Male_Merchant facing 3 frame 7: x 50, y -50
EXPLODE: Bulky_Male_Merchant facing 3 frame 8: x 48, y -75
EXPLODE: Bulky_Male_Merchant facing 3 frame 9: x 52, y -94
EXPLODE: Bulky_Male_Merchant facing 3 frame 10: x 52, y -94
EXPLODE: Bulky_Male_Merchant facing 3 frame 11: x 52, y -94
BODY: Bulky_Male_Farmer facing 0 frame 0: x 43, y 78
BODY: Bulky_Male_Farmer facing 0 frame 1: x 43, y 78
BODY: Bulky_Male_Farmer facing 0 frame 2: x 43, y 78
BODY: Bulky_Male_Farmer facing 0 frame 3: x 43, y 78
BODY: Bulky_Male_Farmer facing 1 frame 0: x 42, y 81
BODY: Bulky_Male_Farmer facing 1 frame 1: x 42, y 81
BODY: Bulky_Male_Farmer facing 1 frame 2: x 42, y 81
